name,business_type,website,lat,lon,address_line1,address_line2,postcode
The Eatery,Restaurant,,51.644742,0.618364,Ground Floor,Chelmsford,CM3 5TQ
The Endeavour,Pub,,51.7432441711426,0.495806008577347,351 Springfield Road,,CM2 6AW
The Feed Shed,Restaurant,,,,Radley Green Farmhouse,Chelmsford,CM4 0LU
The Flyer,Pub,,51.754619,0.445341,Dickens Place,,CM1 4UU
The Fox And Hounds,Pub,,51.626181,0.480864,Church Road,Essex,CM11 1PW
The Glasshouse,Restaurant,,51.717714,0.50119,The Kiosk,Chelmsford,CM2 7QS
The Globe ATMS Management Services Ltd,Pub,,51.7389043,0.4608847,The Globe,,CM1 2QJ
The Gurkha Restaurant,Restaurant,,51.7373711,0.465813,Everest Gurkha Bar & Restaurant,,CM1 1SN
The Hare,Restaurant,,51.748391,0.402439,Bishops Stortford Road,,CM1 4LU
The Harvard Inn,Pub,,51.66365,0.442102,High Street,Essex,CM4 9BJ
The Hawk,Pub,,51.621147,0.56323,Hawk Hill,Essex,SS11 7RJ
The Hive,Restaurant,,51.722744,0.46146,Chelmsford And Essex Museum,Chelmsford,CM2 9AQ
The Hoop,Pub,,51.664591,0.44571,21 High Street,Essex,CM4 9BD
The Hub - Farm Shop \& Light Bites,Restaurant,,51.8137588500977,0.454360008239746,1 The Courtyard,Howe Street,CM3 1JN
The Kids Academy Chelmsford,Restaurant,,51.7181358337402,0.469963014125824,Moulsham High School,,CM2 9ES
The Kings Arms,Pub,,51.766158,0.471532,Kings Arms,Chelmsford,CM1 7AU
The Leather Bottle,Pub,,51.8049,0.414349,The Street,,CM3 1HG
The Lemon Tree Cafe,Restaurant,,51.7299435,0.4726206,34B Moulsham Street,,CM2 0HX
The Little Cafe,Restaurant,,51.730177,0.4725929,The Little Cafe And Coffee Shop,Essex,CM2 0LG
The Lordship Tea Rooms,Restaurant,,51.736332,0.427349,Wilkin & Sons,Lordship Road,CM1 3RS
The Mace Playce Ltd,Restaurant,,51.745564,0.506756,Mace Playce Ltd,Cuton Hall Lane,CM2 6PB
The Moulsham Inn,Restaurant,,51.7230293,0.478093,Queen B,Essex,CM2 9PB
The Nags Head,Restaurant,,51.730445,0.474579,22 Baddow Road,,CM2 0DG
The Nags Head,Pub,,51.635597,0.466348,50 Heath Road,Essex,CM11 1HS
The New London,Restaurant,,51.728383,0.467038,147 New London Road,,CM2 0AA
The Oddfellows,Pub,,51.73636,0.482661,Oddfellows Arms,,CM2 6JP
The Old Windmill,Pub,,51.650191,0.517725,South Hanningfield Road,Essex,CM3 8HT
The Original Plough,Pub,,51.736588,0.467731,28 Duke Street,,CM1 1HY
The Pier,Restaurant,,51.753888,0.516998,Car Auction,Chelmsford,CM2 5PP
The Pig And Whistle,Pub,,51.774256,0.429051,Chignal Road,Essex,CM1 4SZ
The Plough Harvester,Pub,,51.743059,0.49639,306 Springfield Road,,CM2 6BA
The Potting Shed,Restaurant,,51.6778869628906,0.592948973178864,West View,Chelmsford,CM3 4HN
The Potting Shed Tea Rooms Ltd,Restaurant,,51.726857,0.40399,Hanging Gardens Nurseries,Chelmsford,CM1 3NT
The Railway Pub,Restaurant,,51.650464,0.60736,Railway Public House,Chelmsford,CM3 5NG
The Red Lion,Restaurant,,51.687781,0.409313,Red Lion,Ingatestone,CM4 0EQ
The Rising Sun,Pub,,51.723461151123,0.461151003837585,232 New London Road,,CM2 9AE
The Riverside Inn,Restaurant,,51.736037,0.479346,Victoria Road,,CM2 6LJ
The Riverview Tearoom,Restaurant,,51.6229625,0.5712474,Old Granary,Wickford,SS11 7RE
The Rodney Inn,Pub,,51.742,0.57547,The Rodney,Chelmsford,CM3 4TQ
The Royal British Legion,Pub,,51.723217,0.488505,Chelwater,Essex,CM2 7RA
The Royal British Legion,Pub,,51.75765,0.475821,Hall,Chelmsford,CM1 7YA
The Royal British Legion Hall,Pub,,51.79355,0.457382,The Royal British Legion,Chelmsford,CM3 1DE
The Royal Tiger,Restaurant,,,,Royal Tiger,Chelmsford,CM3 8EE
The School Room,Restaurant,,51.672011,0.595203,Congregational Church,Chelmsford,CM3 8RN
The Ship,Pub,,51.7382,0.466312,18 Broomfield Road,,CM1 1SW
The Ship,Restaurant,,51.6765712,0.4634633,The Ship Inn,Chelmsford,CM2 8LB
The Sir Evelyn Wood,Restaurant,,51.7197928,0.4544743,Sir Evelyn Wood Public House,Essex,CM2 8SY
The Star And Garter,Restaurant,,51.7285879,0.4699398,Star And Garter,,CM2 0LD
The Star Baddow Road Limited,Pub,,51.7237985,0.4855346,The Star,Chelmsford,CM2 7PZ
The Stores,Restaurant,,51.7935485839844,0.457381993532181,Flat,Great Waltham,CM3 1DE
The Tulip,Pub,,51.74389501,0.48894493,Church Lane,,CM1 7SF
The Two Saxons P.H.,Pub,,51.746137,0.489084,Two Saxons PH,Essex,CM1 6LJ
The United Brethren,Pub,,51.73031362,0.4683204,New Writtle Street,,CM2 0LF
The Walnut Tree,Pub,,51.785202,0.453665,Walnut Tree,Chelmsford,CM3 1DT
The Wheatsheaf,Pub,,51.735912322998,0.473192989826202,28 New Street,,CM1 1NT
The Wheatsheaf,Pub,,51.730862,0.427447,70 The Green,Essex,CM1 3DU
The White Hart,Pub,,51.790649,0.476061,107 The Street,Essex,CM3 3NY
The White Hart Inn,Pub,,51.683771,0.4343116,The White Hart,Ingatestone,CM4 9JX
The White Horse,Pub,,51.635933,0.47261,White Horse Inn,Billericay,CM11 1NA
The White Swan And Cygnet Tearooms,Pub,,51.6949417,0.5861936,The White Swan,Chelmsford,CM3 4EX
The Windmill Chatham Green,Restaurant,,51.809109,0.486866,The Windmill,Chelmsford,CM3 3LE
The Wine Cellar,Pub,,51.735356,0.471154,4 Duke Street,,CM1 1HL
The Woolpack,Pub,,51.72923,0.475034,23 Mildmay Road,,CM2 0DN
Thirst Drinks Syndicate,Restaurant,,51.7355634,0.4666705,23 The Arches,,CM1 1TS
Three Compasses,Pub,,51.670424,0.498005,The Three Compasses,Chelmsford,CM2 8UQ
Thyme Out,Restaurant,,51.7372016906738,0.42815899848938,Writtle University College,Chelmsford,CM1 3RR
Tiptree At Bond Street,Restaurant,,51.7348175048828,0.475412011146545,84 Bond Street,,CM1 1GH
Toast,Restaurant,,51.7313726,0.4747986,Love Toast,,CM2 0HR
Toby Carvery,Restaurant,,51.740873,0.498993,Chelmer Tavern,Chelmsford,CM2 6AD
Toby Carvery,Restaurant,,51.626799,0.553955,Runwell Road,Essex,SS11 7QJ
Town Crier,Pub,,51.644192,0.618029,18 - 24 Chandlers Way,Essex,CM3 5TB
Treat Stop,Restaurant,,51.7509229,0.4684351,243 Broomfield Road,,CM1 4DP
Tuktuk Panasian,Restaurant,,51.7288733,0.4709112,55 Moulsham Street,,CM2 0JA
Turquoise Kitchen,Restaurant,,51.73391,0.472292,2 - 3 Exchange Way,,CM1 1XB
Turtle Bay,Restaurant,,51.733914,0.471683,22 - 24 Exchange Way,,CM1 1XD
Two Brewers,Pub,,51.733417,0.478652,80 Springfield Road,,CM2 6JY
Vaperbar (Chelmsford) Ltd,Restaurant,,51.7300109863281,0.4721519947052,Vaperbar Chelmsford,,CM2 0LG
Virgin Active Chelmsford,Restaurant,,51.7306251525879,0.46552300453186,Virgin Active Health Club,,CM2 0RR
Vita Bella (Essex) Ltd,Restaurant,,51.682271,0.560027,Vita Bella,Chelmsford,CM3 8AF
Voodoo Keller Bar,Pub,,51.7348896,0.4734846,Basement,,CM1 1NE
Wagamama Ltd,Restaurant,,51.7337881,0.4758836,127 - 129 Bond Street,,CM1 1GD
Wakafoods Restaurant And Bar,Restaurant,,51.7373324,0.4659413,10A Broomfield Road,,CM1 1SN
Walkabout Chelmsford/KT/L&L/T/DT/BB/FC,Pub,,51.732944,0.476729,7 Springfield Road,,CM2 6JE
Waterstones Cafe,Restaurant,,51.733008,0.473749,Waterstones,,CM1 1EJ
Wendys,Restaurant,,51.733561,0.474344,9 - 10 High Street,,CM1 1BE
White Bear P H,Pub,,51.701048,0.473655,White Bear,Chelmsford,CM2 8NH
White Elm Garden Centre,Restaurant,,51.696091,0.595004,White Elm Farm,Chelmsford,CM3 4LR
White Horse,Pub,,51.715812,0.500984,76 - 78 High Street,Essex,CM2 7HH
Wingstop,Restaurant,,51.7325282,0.4754411,5-5A,,CM2 6QR
Woodham Watersports Ass. Clubhouse And Premises,Pub,,51.635237,0.6139,The Club House,Chelmsford,CM3 5WP
Worlds Pantry (Coffee At The Mill),Restaurant,,51.728109,0.481751,Moulsham Mill,Essex,CM2 7PX
Writtle Bowling Club,Pub,,51.729217,0.42872,Bowling Club,Chelmsford,CM1 3JD
Writtle Community Association,Pub,,51.728946685791,0.416453003883362,The Beryl Platt Centre,Chelmsford,CM1 3LY
Writtle Junior School,Restaurant,,51.724734,0.423281,Margaretting Road,Essex,CM1 3HG
Writtle Sports \& Social Club,Restaurant,,,,Hall,Chelmsford,CM1 3HW
Yatzen Chinese,Restaurant,,51.644692,0.618983,The Oakland Hotel,Chelmsford,CM3 5XF
YMCA ESSEX Out Of School Club @ Writtle Junior School,Restaurant,,51.7247352600098,0.423281013965607,Writtle Junior School,Chelmsford,CM1 3HG
Zambrero,Restaurant,,51.7322054,0.47454,Zambrero Food Outlet,,CM1 1DH
Zenxi,Restaurant,,51.729594,0.476995,68 Baddow Road,,CM2 0DL
Zinnia Restaurant,Restaurant,,51.7306017,0.4757953,Kings Head Walk,,CM2 6FH
Zizzi,Restaurant,,51.7326271,0.4757753,1 - 3 Grays Brewery Yard,,CM2 6QR
Zorba The Greek,Restaurant,,51.735428,0.466393,31 - 32 The Arches,,CM1 1TS
Zukoa,Restaurant,,51.733911,0.472292,4 - 5 Exchange Way,,CM1 1XB
Azar,Restaurant,,51.626894,0.814796,159 Station Road,,CM0 8HJ
Beach House Bar And Cafe,Restaurant,,51.735278,0.724335,Mill Beach Resorts Limited,Heybridge,CM9 4RF
Bellas Italian Bistro,Restaurant,,51.62551,0.819233,80 High Street,,CM0 8AA
Benaz Cafe,Restaurant,,51.73088,0.680201,106 High Street,,CM9 5ET
Bengal Nights,Restaurant,,51.741165,0.684287,4 The Square,Essex,CM9 4LT
Bits'n'Bobs Tea Room & Bakery,Restaurant,,51.6624759,0.8294942,14 High Street,,CM0 7AA
Black Lobster,Pub,,51.7316383,0.6759863,17 High Street,,CM9 5PE
Black Rabbit,Pub,,51.729606628418,0.683934986591339,Black Rabbit,Essex,CM9 5BX
Blackwater Leisure Centre,Pub,,51.723366,0.690212,Park Drive,,CM9 5UR
Blackwater Quay,Restaurant,,51.6890773,0.753874,Blackwater Marina,Essex,CM3 6AL
Bridget's Bistro,Restaurant,,51.6755405,0.6304227,Flambirds Farm,Essex,CM3 6RN
Bunsay Downs Golf Club,Restaurant,,51.732034,0.615819,Little Baddow Road,Essex,CM9 6RP
Burnham Grill,Restaurant,,51.62551,0.819233,24 High Street,,CM0 8AA
Burnham On Crouch Golf Club,Restaurant,,51.637795,0.789902,Ferry Road,,CM0 8PQ
Burnham Spices Restaurant And Takeaway,Restaurant,,51.631517,0.815516,44 Station Road,,CM0 8BQ
Cafe 1989,Restaurant,,51.7209014892578,0.663652002811432,Unit 9,Essex,CM9 6UZ
Cafe Sixteen Ltd,Restaurant,,51.6435145,0.7961794,Cafe Sixteen,Essex,CM0 8NS
Carpenters Arms,Pub,,51.73203,0.67507,33 Gate Street,,CM9 5QF
Claire's Cabin Cafe & Smokehouse,Restaurant,,,,At Toms Farm Shop,Colchester,CO5 0QA
Clayhill Vineyard,Restaurant,,51.6551527896921,0.726404004762138,Lower Burnham Road,,CM3 6HF
Combined Military Services Museum,Restaurant,,51.735309,0.681956,Carriage House,Essex,CM9 4LQ
Continental Coffee Shop,Restaurant,,51.7313346862793,0.677187025547028,3 - 5 The Kings Head Centre,Essex,CM9 5PN
Costa Coffee,Restaurant,,51.73088,0.680201,80 - 82 High Street,,CM9 5ET
Costa Coffee,Restaurant,,51.7202687,0.6621621,Unit 4,Maldon,CM9 6UZ
Costa Limited,Restaurant,,51.7359866,0.6813904,Costa,The Causeway,CM9 4DY
Costa Ltd,Restaurant,,51.7359866,0.6813904,Next,The Causeway,CM9 4DY
Crispy Bacon Cafe,Restaurant,,51.73998,0.686955,26 The Street,Essex,CM9 4NB
Crouch Ridge Estate,Restaurant,,,,Crouch Ridge Vineyard,Chelmsford,CM3 6BZ
Cruise Essex,Restaurant,,51.643113,0.672693,Fambridge Yacht Haven,Chelmsford,CM3 6LU
Crystal Cafe,Restaurant,,51.729607,0.683935,154 High Street,,CM9 5BX
Curry Cottage,Restaurant,,51.625287,0.816907,47 High Street,,CM0 8AG
Deb's Diner,Restaurant,,51.6435158,0.7881855,Elm Farm,Essex,CM0 8NT
Dhan Shiri,Restaurant,,51.642147,0.797513,16 Maldon Road,,CM0 8NS
El Guaca Mexican Grill,Restaurant,,51.730893,0.68039,El Guaca,Essex,CM9 5ET
Ettie's,Restaurant,,51.662657,0.82997,6 High Street,,CM0 7DE
Farmers Yard,Pub,,51.729607,0.683935,140 High Street,,CM9 5BX
Ferry Boat Inn,Pub,,51.638755,0.67644,Ferry Road,Essex,CM3 6LR
Fig & Leaf,Restaurant,,51.741165,0.684287,3 The Square,Essex,CM9 4LT
Fish On The Quay,Pub,,51.728786,0.686435,Church Street,,CM9 5HP
Forrester Park Golf And Tennis Club,Restaurant,,51.776068,0.703074,Beckingham Road,Essex,CM9 8EA
Fox And Hounds,Pub,,51.697216,0.882984,12 The Square,Essex,CM0 7SU
Fox And Hounds,Pub,,51.69377,0.626215,Birchwood Road,Essex,CM3 6RF
Go Padel UK Ltd,Restaurant,,,,Park Drive Padel Club,Essex,CM9 5UR
Golden Dragon,Restaurant,,51.625122,0.820408,71 High Street,,CM0 8AH
Green Man,Pub,,51.78568,0.679651,Green Man Lane,Essex,CM8 3LB
Green Man Inn,Pub,,51.733824,0.888327,Waterside,Essex,CM0 7QX
Greggs,Restaurant,,51.731335,0.677187,34 High Street,,CM9 5PN
Greggs,Restaurant,,51.7359866,0.6813904,Blackwater Retail Park,Essex,CM9 4DY
Ground Coffee House,Restaurant,,51.62551,0.819233,22 High Street,,CM0 8AA
Hardy's,Pub,,51.686843,0.757294,36 Imperial Avenue,Essex,CM3 6AQ
Haus,Restaurant,,51.729429,0.685054,185 High Street,,CM9 5BU
Haus At The Muddy Duck,Pub,,51.734993,0.678866,1 Fullbridge,,CM9 4LE
Hello Sailor,Restaurant,,51.624605,0.819466,The Quay,,CM0 8AT
Heybridge Inn,Pub,,51.73998,0.686955,34 Heybridge Street,Essex,CM9 4NB
Heybridge Swifts Football Club,Restaurant,,51.749041,0.70824,Scraley Road,Essex,CM9 8JA
Hollys Diner And Crouch Motel,Restaurant,,51.668535,0.726749,Burnham Road,Essex,CM3 6EX
House Of Delight,Restaurant,,51.729607,0.683935,180 - 184 High Street,,CM9 5BX
Huntsman And Hounds,Pub,,51.670107,0.754976,Green Lane,Essex,CM3 6BJ
Hurdlemakers Arms,Pub,,51.71029,0.623814,Post Office Road,Essex,CM9 6ST
Il Camino,Restaurant,,51.729607,0.683935,162 High Street,,CM9 5BX
Imperial's Curry House,Restaurant,,51.686926,0.754536,62 Imperial Avenue,Essex,CM3 6AH
Jasmin Oriental,Restaurant,,51.66284,0.826843,17 High Street,,CM0 7AY
King Traditional Indian Curries,Restaurant,,51.729607,0.683935,136 High Street,,CM9 5BX
Kings Head Hotel,Pub,,51.758475,0.831844,High Street,Essex,CM9 8RG
Kitchen Cafe,Restaurant,,51.724137,0.670245,87 Washington Road,,CM9 6JE
Lets Go Bonkers,Restaurant,,51.6326217651367,0.809991002082825,Units 7 And 8,Burnham-On-Crouch,CM0 8RW
Lock Tea Room,Restaurant,,51.72994,0.709416,The Old Chandlery,Maldon,CM9 4RS
Luigi's Al Fresco,Restaurant,,51.7321624755859,0.678551971912384,The Limes Guest House,Essex,CM9 4PZ
Madison Heights,Restaurant,,51.723366,0.690212,Bowling/Snooker Centre,Essex,CM9 5UR
Makr Coffee Ltd,Restaurant,,51.7665367126465,0.747551023960114,Unit H2,Tolleshunt Major,CM9 8LQ
Maldon Constitutional Club,Pub,,51.730726,0.675094,Constitutional Club,Essex,CM9 6AA
Maldon Spice,Restaurant,,51.7307615,0.6816988,111 High Street,,CM9 5BS
Maldon Tandoori,Restaurant,,51.740604,0.736368,191 - 193 High Street,,CM9 7BS
Maltsters Arms,Pub,,51.739448,0.687777,6 Hall Road,Essex,CM9 4NJ
Mangapps Railway Museum,Restaurant,,51.644282,0.80902,Mangapp Chase,,CM0 8QQ
Manor House Tea Rooms,Restaurant,,51.6637420654297,0.7586669921875,Unit 3,Althorne,CM3 6BX
Mellows,Restaurant,,51.663078,0.830792,1 North Street,,CM0 7DF
Mighty Oak Tap Room,Pub,,51.731382,0.675539,10 High Street,,CM9 5PJ
Mrs Salisbury's Famous Tea Rooms,Restaurant,,51.731301,0.680241,63B High Street,,CM9 5EP
Mrs Salisbury's Of Wickham Bishops,Restaurant,,51.778896,0.67384,2 The Street,Essex,CM8 3NN
Mystic Munchies,Restaurant,,51.6255993,0.8187174,32 High Street,,CM0 8AA
New Welcome Sailor,Pub,,51.630037,0.815351,74 Station Road,,CM0 8HF
Newsons Farm Shop & Coffee Pot,Restaurant,,51.738611,0.739601,Gardeners Farm,Maldon,CM9 8BQ
Next,Restaurant,,51.7362197,0.6810785,Unit 3,Maldon,CM9 4DY
Oakhouse Bar Cafe,Pub,,51.731584,0.677723,35 High Street,,CM9 5PF
Oasis Indian Dining,Restaurant,,51.6624,0.828696,11 High Street,,CM0 7AA
Ocean Chinese Restaurant,Restaurant,,51.730267,0.682989,155 - 157 High Street,,CM9 5BS
Old Ironworks Gym,Restaurant,,51.735504,0.679316,Second Floor,Maldon,CM9 4LE
On The Latch,Restaurant,,51.66951,0.751281,Annley House,Chelmsford,CM3 6BL
Parlour Cafe,Restaurant,,51.631735,0.794372,Creeksea Place Farm,Essex,CM0 8PJ
Peaberries,Restaurant,,51.625287,0.816907,41 High Street,,CM0 8AG
Polash Restaurant,Restaurant,,51.626894,0.814796,169 Station Road,,CM0 8HJ
Prince Of Wales,Pub,,51.770444,0.684807,The Prince Of Wales Public House,Maldon,CM9 8PX
Queens Head,Pub,,51.626373,0.819257,26 Providence,,CM0 8JU
Raj Indian Ocean,Restaurant,,51.7198878,0.8241001,Stone Inn,Southminster,CM0 7NA
Reds Bar And Kitchen,Restaurant,,51.6355662,0.8028735,Burnham Ramblers Football Club,Burnham-On-Crouch,CM0 8TE
Rickshaw,Restaurant,,51.678533,0.763806,28 Steeple Road,Essex,CM3 6BB
River Breeze Cafe And Bar,Restaurant,,51.638756,0.676441,Fambridge Yacht Haven,Chelmsford,CM3 6LR
Rose And Crown,Pub,,51.731264,0.680282,109 High Street,,CM9 5EP
Ruam Thai Restaurant,Restaurant,,51.62551,0.819233,20A High Street,,CM0 8AA
Ruby's Indian Cuisine,Restaurant,,51.772248,0.795624,9 South Street,Essex,CM9 8TR
Salero Lounge,Restaurant,,51.731584,0.677723,43 - 45 High Street,,CM9 5PF
Salt.CM Ltd,Restaurant,,51.7309157,0.6804624,Salt,Essex,CM9 5ET
Sark Restaurant,Restaurant,,51.7309157,0.6804624,102 High Street,,CM9 5ET
Sergeant Peppers Restaurant,Restaurant,,51.625287,0.816907,3 High Street,,CM0 8AG
Sophie's Kitchen,Restaurant,,51.7302589416504,0.682192027568817,2 King Georges Place,Essex,CM9 5BZ
Southminster United Football Club,Restaurant,,51.6600285,0.8321471,Southminster Community Centre,Southminster,CM0 7EW
St Lawrence Inn,Pub,,51.714864,0.827394,8 Main Road,Essex,CM0 7LY
St Peters Shop And Tea Room,Restaurant,,51.730226,0.672183,St Peters Hospital,Essex,CM9 6EG
Steeple Bay Holiday Park,Restaurant,,51.692982,0.788679,Canney Road,Essex,CM0 7RS
Stow Maries Aerodrome Mess,Restaurant,,51.67094,0.629189,Stow Maries Aerodrome,Chelmsford,CM3 6RN
Subway,Restaurant,,51.7362252,0.6799221,Unit 3A,Maldon,CM9 4LE
Swallowtail Restaurant And Bar,Restaurant,,51.6326789855957,0.810168027877808,The Swallowtail,Essex,CM0 8BL
"Swan Hotel, Bar And Grill",Pub,,51.731264,0.680282,Swan Inn,Essex,CM9 5EP
Tesco Family Dining Limited,Restaurant,,51.735504,0.679316,Tesco,Essex,CM9 4LE
The Anchor Hotel,Pub,,51.624605,0.819466,The Quay,,CM0 8AT
The Balti Bhujon,Restaurant,,51.728016,0.685897,24 Mill Road,,CM9 5HZ
The Bell,Pub,,51.68628,0.662474,The Street,Essex,CM3 6QJ
The Bell,Pub,,51.732016,0.617874,The Street,Essex,CM9 6RF
The Bell Inn,Pub,,51.768361,0.753028,Beckingham Street,Essex,CM9 8LL
The Borough Arms,Pub,,51.740604,0.736368,Wantz Road,,CM9 7DB
The Breakfast Bar Cafe,Restaurant,,51.740507,0.689014,Unit 3A,Heybridge,CM9 4GD
The Bull And Willow Ltd,Pub,,51.7747268676758,0.690962016582489,The Bull Public House,Maldon,CM9 8NH
The Cabin Dairy,Restaurant,,51.625287,0.816906,17 High Street,,CM0 8AG
The Cap And Feathers,Pub,,51.695633,0.882261,South Street,Essex,CM0 7TJ
The Cats,Pub,,51.73677,0.625652,Blue Mill Lane,Essex,CM9 6LS
The Chequers Inn,Pub,,51.746687,0.757997,Church Street,Essex,CM9 8AS
The Crafty Cabin/Let's Get Crafty,Restaurant,,51.751469,0.65389,Museum Of Power,Langford,CM9 6QA
The Deck House,Pub,,51.733957,0.727761,Osea Leisure Park,Maldon,CM9 4SA
The Diner,Restaurant,,51.731335,0.677187,32A High Street,,CM9 5PN
The Driftwood Coffee House,Restaurant,,51.731385,0.680536,Unit B And C,Essex,CM9 5AD
The Enchanted Teapot,Restaurant,,51.651633,0.777133,Wrekin Farm,Chelmsford,CM3 6DT
The Farm Cafe By Black Pig,Restaurant,,51.7417342,0.7188544,Chigborough Farm,Essex,CM9 4RD
The Gnome Cafe,Restaurant,,51.731584,0.677723,41 High Street,,CM9 5PF
The Indian Chefs,Restaurant,,51.73088,0.680201,116 High Street,,CM9 5ET
The Indian Grill,Restaurant,,51.740507,0.689014,Unit 5,Heybridge,CM9 4GD
The Jacks Centre,Restaurant,,51.668535,0.726749,Burnham Road,Essex,CM3 6EX
The Jolly Sailor,Pub,,51.72994,0.709416,Basin Road,Essex,CM9 4RS
The K Head Bradwell On Sea Ltd,Pub,,,,Kings Head Public House,Southminster,CM0 7QL
The Kings Head,Pub,,51.662656,0.82997,2 High Street,,CM0 7DE
The Loft Tea Room,Restaurant,,51.7589683532715,0.847150027751923,The Loft - Tea By The Sea,Woodrolfe Road,CM9 8SE
The Millwood Cafe,Restaurant,,51.7255666,0.6834368,132A Mill Road,,CM9 5JA
The Muddy Duck Maldon,Pub,,51.734993,0.678866,1 Fullbridge,,CM9 4LE
The Norton,Pub,,51.672091,0.672259,54 Latchingdon Road,Essex,CM3 6JB
The Old Ship,Pub,,51.729234,0.708794,Lock Hill,Essex,CM9 4RX
The Oyster Smack,Restaurant,,51.629187,0.814417,112 Station Road,,CM0 8HR
The Prince Of Wales,Pub,,,,Prince Of Wales,Chelmsford,CM3 6SA
The Queen Victoria,Pub,,51.728275,0.669359,Spital Road,,CM9 6ED
The Queens Head,Pub,,51.773731,0.796441,15 North Street,Essex,CM9 8TF
The Queens Head,Pub,,51.729499,0.687882,The Hythe,,CM9 5HN
The Red Lion Inn,Pub,,51.671454,0.720343,47 The Street,Essex,CM3 6JR
The Roundbush Inn,Pub,,51.684941,0.683375,Roundbush Inn,Maldon,CM9 6NN
The Royal Oak,Pub,,51.711082,0.674832,Fambridge Road,Essex,CM9 6PE
The Ship Inn,Pub,,51.62551,0.819233,52 High Street,,CM0 8AA
The Star Inn,Pub,,51.625287,0.816907,29-31 High Street,,CM0 8AG
The Star Inn,Pub,,51.693122,0.802827,The Street,Essex,CM0 7LF
The Station Arms,Pub,,51.661884,0.833262,The Station Arms Public House,Essex,CM0 7EW
The Steam Pump Tearoom,Restaurant,,51.751469,0.65389,Museum Of Power,Langford,CM9 6QA
The Stone Inn Public House Ltd,Pub,,51.7198878,0.8241001,Stone Inn,Southminster,CM0 7NA
The Stone Water Sports Club Ltd,Pub,,51.7193351,0.8246448,58 Main Road,Essex,CM0 7NA
The Swan,Pub,,51.77158,0.737713,School Road,Essex,CM9 8LB
The Vintage Rose,Restaurant,,51.730926,0.682521,32 Quest Place,,CM9 5AG
The Waffle Bar,Restaurant,,51.729607,0.683935,144 High Street,,CM9 5BX
The White Horse,Pub,,51.731381,0.675538,26 High Street,,CM9 5PJ
Three Horseshoes,Pub,,51.655285,0.764169,Burnham Road,Essex,CM3 6DP
Tollesbury Cafe,Pub,,51.759273,0.846822,Unit 4,Tollesbury,CM9 8SE
Victoria Inn,Pub,,51.624021,0.822406,Belvedere Road,,CM0 8AJ
Warren Golf Club,Restaurant,,51.728791,0.605551,Old London Road,Essex,CM9 6RW
White Horse Hotel,Pub,,51.664216,0.831672,North Street,,CM0 7DG
White Horse Inn,Pub,,51.691865,0.703393,Main Road,Essex,CM9 6PB
Wibblers Brewery - Taproom & Kitchen,Restaurant,,,,Wibblers Brewery,Essex,CM0 7JW
Winkles,Restaurant,,51.7585566,0.8325135,8 High Street,Essex,CM9 8RG
Zara Indian Cuisine,Restaurant,,51.713895,0.61176,Chelmsford Road,Essex,CM9 6TJ
Zara Indian Cuisine,Restaurant,,51.680695,0.77622,The Mayland Mill,Chelmsford,CM3 6EG
AFC Sudbury,Pub,,52.040241,0.715412,"AFC Sudbury The Mel Group Stadium Football, Brundon Lane, SUDBURY, Suffolk",,CO10 1XR
